id,column.name,column.usp.code,column.length,column.id,column.particle.size,column.temperature,column.flowrate,column.t0,eluent.A.h2o,eluent.A.meoh,eluent.A.acn,eluent.A.iproh,eluent.A.acetone,eluent.A.hex,eluent.A.chcl3,eluent.A.ch2cl2,eluent.A.hept,eluent.A.formic,eluent.A.formic.unit,eluent.A.acetic,eluent.A.acetic.unit,eluent.A.trifluoroacetic,eluent.A.trifluoroacetic.unit,eluent.A.phosphor,eluent.A.phosphor.unit,eluent.A.nh4ac,eluent.A.nh4ac.unit,eluent.A.nh4form,eluent.A.nh4form.unit,eluent.A.nh4carb,eluent.A.nh4carb.unit,eluent.A.nh4bicarb,eluent.A.nh4bicarb.unit,eluent.A.nh4f,eluent.A.nh4f.unit,eluent.A.nh4oh,eluent.A.nh4oh.unit,eluent.A.trieth,eluent.A.trieth.unit,eluent.A.triprop,eluent.A.triprop.unit,eluent.A.tribut,eluent.A.tribut.unit,eluent.A.nndimethylhex,eluent.A.nndimethylhex.unit,eluent.A.medronic,eluent.A.medronic.unit,eluent.A.pH,eluent.B.h2o,eluent.B.meoh,eluent.B.acn,eluent.B.iproh,eluent.B.acetone,eluent.B.hex,eluent.B.chcl3,eluent.B.ch2cl2,eluent.B.hept,eluent.B.formic,eluent.B.formic.unit,eluent.B.acetic,eluent.B.acetic.unit,eluent.B.trifluoroacetic,eluent.B.trifluoroacetic.unit,eluent.B.phosphor,eluent.B.phosphor.unit,eluent.B.nh4ac,eluent.B.nh4ac.unit,eluent.B.nh4form,eluent.B.nh4form.unit,eluent.B.nh4carb,eluent.B.nh4carb.unit,eluent.B.nh4bicarb,eluent.B.nh4bicarb.unit,eluent.B.nh4f,eluent.B.nh4f.unit,eluent.B.nh4oh,eluent.B.nh4oh.unit,eluent.B.trieth,eluent.B.trieth.unit,eluent.B.triprop,eluent.B.triprop.unit,eluent.B.tribut,eluent.B.tribut.unit,eluent.B.nndimethylhex,eluent.B.nndimethylhex.unit,eluent.B.medronic,eluent.B.medronic.unit,eluent.B.pH,eluent.C.h2o,eluent.C.meoh,eluent.C.acn,eluent.C.iproh,eluent.C.acetone,eluent.C.hex,eluent.C.chcl3,eluent.C.ch2cl2,eluent.C.hept,eluent.C.formic,eluent.C.formic.unit,eluent.C.acetic,eluent.C.acetic.unit,eluent.C.trifluoroacetic,eluent.C.trifluoroacetic.unit,eluent.C.phosphor,eluent.C.phosphor.unit,eluent.C.nh4ac,eluent.C.nh4ac.unit,eluent.C.nh4form,eluent.C.nh4form.unit,eluent.C.nh4carb,eluent.C.nh4carb.unit,eluent.C.nh4bicarb,eluent.C.nh4bicarb.unit,eluent.C.nh4f,eluent.C.nh4f.unit,eluent.C.nh4oh,eluent.C.nh4oh.unit,eluent.C.trieth,eluent.C.trieth.unit,eluent.C.triprop,eluent.C.triprop.unit,eluent.C.tribut,eluent.C.tribut.unit,eluent.C.nndimethylhex,eluent.C.nndimethylhex.unit,eluent.C.medronic,eluent.C.medronic.unit,eluent.C.pH,eluent.D.h2o,eluent.D.meoh,eluent.D.acn,eluent.D.iproh,eluent.D.acetone,eluent.D.hex,eluent.D.chcl3,eluent.D.ch2cl2,eluent.D.hept,eluent.D.formic,eluent.D.formic.unit,eluent.D.acetic,eluent.D.acetic.unit,eluent.D.trifluoroacetic,eluent.D.trifluoroacetic.unit,eluent.D.phosphor,eluent.D.phosphor.unit,eluent.D.nh4ac,eluent.D.nh4ac.unit,eluent.D.nh4form,eluent.D.nh4form.unit,eluent.D.nh4carb,eluent.D.nh4carb.unit,eluent.D.nh4bicarb,eluent.D.nh4bicarb.unit,eluent.D.nh4f,eluent.D.nh4f.unit,eluent.D.nh4oh,eluent.D.nh4oh.unit,eluent.D.trieth,eluent.D.trieth.unit,eluent.D.triprop,eluent.D.triprop.unit,eluent.D.tribut,eluent.D.tribut.unit,eluent.D.nndimethylhex,eluent.D.nndimethylhex.unit,eluent.D.medronic,eluent.D.medronic.unit,eluent.D.pH,gradient.start.A,gradient.start.B,gradient.start.C,gradient.start.D,gradient.end.A,gradient.end.B,gradient.end.C,gradient.end.D,source_file,source_dir,eluent.A.heptafluorobutyric,eluent.A.heptafluorobutyric.unit,eluent.B.heptafluorobutyric,eluent.B.heptafluorobutyric.unit,eluent.C.heptafluorobutyric,eluent.C.heptafluorobutyric.unit,eluent.D.heptafluorobutyric,eluent.D.heptafluorobutyric.unit,eluent.A.h2o.unit,eluent.A.acn.unit,eluent.B.h2o.unit,eluent.B.acn.unit
331,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0331_metadata.tsv,0331,,,,,,,,,,,,
332,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0332_metadata.tsv,0332,,,,,,,,,,,,
333,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0333_metadata.tsv,0333,,,,,,,,,,,,
334,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0334_metadata.tsv,0334,,,,,,,,,,,,
335,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0335_metadata.tsv,0335,,,,,,,,,,,,
336,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0336_metadata.tsv,0336,,,,,,,,,,,,
337,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0337_metadata.tsv,0337,,,,,,,,,,,,
338,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0338_metadata.tsv,0338,,,,,,,,,,,,
339,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0339_metadata.tsv,0339,,,,,,,,,,,,
340,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0340_metadata.tsv,0340,,,,,,,,,,,,
341,Restek Raptor Biphenyl,L11,100.0,2.1,2.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0341_metadata.tsv,0341,,,,,,,,,,,,
342,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0342_metadata.tsv,0342,,,,,,,,,,,,
343,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0343_metadata.tsv,0343,,,,,,,,,,,,
344,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0344_metadata.tsv,0344,,,,,,,,,,,,
345,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0345_metadata.tsv,0345,,,,,,,,,,,,
346,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0346_metadata.tsv,0346,,,,,,,,,,,,
347,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0347_metadata.tsv,0347,,,,,,,,,,,,
348,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0348_metadata.tsv,0348,,,,,,,,,,,,
349,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0349_metadata.tsv,0349,,,,,,,,,,,,
350,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0350_metadata.tsv,0350,,,,,,,,,,,,
351,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0351_metadata.tsv,0351,,,,,,,,,,,,
352,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0352_metadata.tsv,0352,,,,,,,,,,,,
353,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0353_metadata.tsv,0353,,,,,,,,,,,,
354,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0354_metadata.tsv,0354,,,,,,,,,,,,
355,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0355_metadata.tsv,0355,,,,,,,,,,,,
356,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0356_metadata.tsv,0356,,,,,,,,,,,,
357,Waters ACQUITY UPLC HSS C18,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0357_metadata.tsv,0357,,,,,,,,,,,,
358,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,35.0,0.25,0.882,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.1,%,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0358_metadata.tsv,0358,,,,,,,,,,,,
359,Waters ACQUITY UPLC BEH C18,L1,50.0,2.1,1.7,55.0,0.4,0.275625,40.0,0,60,0,0.0,0,0,0,0,0.0,,0.1,%,0.0,,0,,10,mM,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,10,90,0.0,0,0,0,0,0.0,,0.1,%,0.0,,0,,10,mM,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,60.0,40.0,0.0,0.0,1.0,99.0,0.0,0.0,0359_metadata.tsv,0359,,,,,,,,,,,,
